tickets_id;agents_id;assignment_date;resolution_time;issue;submission_date;status;solutions_id;agents_name;agents_department;email;resolution_summary;solved_date
1026;45;2025/02/17;4;Hospital ok although drug ready.;2025/01/16;Open;1638;William Davis;Field Support;mary14@example.net;Discuss them bag option base room learn race.;2025/01/15
568;88;2025/01/09;66;Perform physical moment start expert first evening computer.;2025/02/21;Open;180;Eric Williams;IT;sean13@example.net;Final assume price moment central major court event popular management.;2025/01/28
445;90;2025/01/12;2;Girl thank later travel but movement add use.;2025/01/31;Closed;480;Sara White;Field Support;andreaclements@example.org;See challenge those very condition reason mind reveal open fall field feel seem.;2025/01/15
1665;56;2025/01/24;69;Partner direction training account himself those shake.;2025/01/06;Open;356;Chelsea Norton;Field Support;dawnjones@example.com;Prevent simply company matter shoulder to sign economic environment media actually those.;2025/02/13
383;45;2025/02/05;25;Story feel color very focus.;2025/02/08;Pending;531;William Davis;Field Support;mary14@example.net;College team sort professional full early better start just past.;2025/02/21
94;65;2025/02/02;23;Couple challenge inside enough enough push health.;2025/02/05;Pending;539;Heidi Lynch;IT;william38@example.net;Step which gas feel walk door Mrs.;2025/01/13
26;85;2025/01/05;33;Both present school remain free establish.;2025/02/09;Closed;561;Kevin Figueroa;Customer Service;mccalljon@example.net;Including life accept spring national senior knowledge.;2025/01/15
1526;1;2025/01/21;66;Window despite discussion senior.;2025/02/05;Closed;435;Shannon Reyes;IT;dominique36@example.net;Tend box fight cut brother choose goal trip less face high wonder impact.;2025/02/19
168;76;2025/01/09;58;Ground show born wide.;2025/01/12;Closed;1852;David Edwards;IT;danagriffith@example.net;Unit national discuss body garden study life civil during.;2025/01/20
886;13;2025/01/14;53;Question history medical wide early design best task.;2025/01/29;Closed;388;John Anderson;Customer Service;tsnyder@example.org;Also stock international without certain your surface.;2025/02/19
315;51;2025/02/22;1;Magazine rule to herself stock simply.;2025/02/21;Closed;1912;Michael Sullivan;IT;cynthiamckee@example.com;Blood century water thus hot partner quite.;2025/01/30
1953;54;2025/02/08;40;You everybody sort get hear truth total.;2025/01/30;Closed;1117;Benjamin Young;Field Support;johnstonsteve@example.com;Majority claim stuff wrong animal over trouble red agency yet population moment.;2025/01/15
1064;56;2025/01/15;63;Information father main.;2025/02/05;Open;976;Chelsea Norton;Field Support;dawnjones@example.com;Wife travel space experience force themselves news.;2025/01/09
1463;34;2025/01/16;6;Prepare next could town.;2025/01/10;Open;1219;Emily Richards;Customer Service;craig75@example.com;Center land necessary beyond travel recent history wonder much.;2025/01/22
1066;26;2025/01/11;10;Discuss news thus eat where thought financial trade.;2025/02/05;Open;1148;Daniel Gutierrez;Customer Service;jamie18@example.com;Plan tree writer less eat report rule citizen.;2025/01/21
1531;91;2025/02/09;56;Other degree must suggest national less.;2025/01/20;Pending;1732;Jeffrey Thomas;Customer Service;nataliewalker@example.com;Firm whatever yourself understand fall soldier nearly chair a today partner.;2025/01/25
1306;11;2025/01/26;50;Herself forget a quality enter claim area.;2025/02/09;Open;409;Mary Rangel;Field Support;alisonnelson@example.org;Name with might term social strategy model history create.;2025/01/31
1729;53;2025/01/15;8;Skin government end necessary important last type.;2025/01/19;Open;1549;Angel Finley;IT;allison12@example.org;Agreement culture force suggest majority director lot everything project medical lot.;2025/01/11
1688;60;2025/01/06;24;Five third evidence treat.;2025/02/19;Closed;93;Scott Salinas;Customer Service;princejessica@example.net;Piece teacher bad any season fact against forward occur.;2025/02/01
730;52;2025/01/14;62;Still hear reflect job people no cover.;2025/02/10;Closed;41;Tina Todd MD;Customer Service;kpatterson@example.net;Alone together thought where tree very attention director product building film.;2025/02/22
430;2;2025/01/02;27;Walk decision card some create establish individual.;2025/02/08;Open;1513;Jeanette Hall;IT;jonathan76@example.org;South off cost teach Mrs give agent.;2025/02/15
560;34;2025/01/18;22;Thing alone old foot type act sign.;2025/01/30;Open;635;Emily Richards;Customer Service;craig75@example.com;Wish such suggest other American various serious.;2025/02/14
1359;1;2025/02/03;55;From place leader human.;2025/02/02;Pending;357;Shannon Reyes;IT;dominique36@example.net;Religious lot page place story rich.;2025/02/07
1053;64;2025/01/13;41;Save make live be another shoulder.;2025/02/07;Closed;1160;Samantha Mcpherson;Field Support;gperez@example.com;Off general real probably edge discussion those sure exactly despite policy.;2025/02/03
1456;53;2025/01/15;55;Knowledge stop degree Mrs listen.;2025/01/03;Closed;1760;Angel Finley;IT;allison12@example.org;Prove firm language enjoy exist them vote hold professional.;2025/02/10
700;71;2025/01/14;23;Call raise wear onto their able.;2025/01/17;Closed;163;Amy Johnson;IT;leblancjonathan@example.net;Call down one firm put source stuff religious itself western mother front station.;2025/02/15
187;77;2025/01/30;32;Sport fire your also together road cold up.;2025/01/08;Pending;753;Brent Marshall;IT;sadkins@example.com;Kid point ok region act people their.;2025/01/03
1160;9;2025/02/11;3;Sign establish let away.;2025/01/08;Pending;1582;Laura Collins;IT;rachel87@example.com;Number marriage professional so require small glass decision pass girl organization.;2025/01/08
56;45;2025/01/21;26;Pm inside million address result.;2025/01/29;Pending;1059;William Davis;Field Support;mary14@example.net;Toward model consider table leader big box day son several.;2025/01/20
1791;71;2025/01/08;53;Total thus edge marriage simply through heart piece.;2025/01/19;Pending;284;Amy Johnson;IT;leblancjonathan@example.net;Training his hot music necessary rest north.;2025/01/09
577;65;2025/01/13;34;Church difficult true require.;2025/02/01;Closed;997;Heidi Lynch;IT;william38@example.net;Item better age husband staff test choose.;2025/01/23
867;93;2025/02/06;47;Natural we finish resource wrong local.;2025/02/08;Closed;597;Earl Johnson;Customer Service;dhurst@example.com;Approach government identify during worry use win for lot sell best.;2025/01/03
1714;49;2025/01/14;43;Way within measure pretty since player manager.;2025/01/22;Open;339;Brandon Dixon;IT;jkennedy@example.org;Real pull reflect necessary many region clear do him thank later feel new.;2025/01/22
339;96;2025/02/12;12;Decision fear relationship check single.;2025/02/06;Open;363;Amy Watson;Customer Service;richard33@example.com;Cut phone by fact series decade star pick reason technology.;2025/01/21
883;33;2025/02/06;16;Girl fly save change commercial true risk.;2025/01/26;Open;443;Stacie Andrade;Field Support;cnelson@example.com;Activity own action everybody lead force.;2025/02/07
186;58;2025/01/25;36;Wall scene smile show establish know.;2025/02/21;Open;1898;Matthew Green;Customer Service;justin87@example.net;Indicate standard music worker anything number cut try capital moment dog.;2025/01/26
245;88;2025/02/06;31;Every thought those throw candidate trial big hear.;2025/02/03;Pending;239;Eric Williams;IT;sean13@example.net;Relate very culture short chance point might that.;2025/02/19
91;68;2025/01/14;54;Sing then especially include exist rise.;2025/01/03;Open;1868;Victoria Bell;Field Support;anthonywilson@example.net;Continue present compare assume spring look enter crime choose through there.;2025/01/28
951;55;2025/01/19;23;Current fund military lay then.;2025/02/09;Open;401;Paul Boyd;Field Support;kathleenwelch@example.net;Attention attention challenge student program activity affect.;2025/02/17
568;80;2025/01/04;64;Perform physical moment start expert first evening computer.;2025/02/21;Open;180;Brenda Figueroa;Customer Service;fletcherjennifer@example.org;Final assume price moment central major court event popular management.;2025/01/28
755;5;2025/01/29;8;Capital build these financial product.;2025/01/07;Open;693;Rebecca Byrd;Customer Service;hcole@example.com;Ability describe almost keep production role.;2025/02/04
142;15;2025/02/04;50;Quality traditional ok scientist minute system next.;2025/01/13;Open;1;Lindsay Rodriguez;IT;potterdavid@example.net;Yeah evening beyond between whom purpose.;2025/01/02
276;56;2025/01/14;32;Then message suddenly practice maybe.;2025/01/11;Pending;1404;Chelsea Norton;Field Support;dawnjones@example.com;Candidate choice ground help large bed beautiful class happy international case item that.;2025/01/17
1200;14;2025/02/15;53;Art low himself account spend perhaps business.;2025/02/18;Pending;239;Julie Petty;Field Support;annemullins@example.org;Relate very culture short chance point might that.;2025/02/19
603;65;2025/02/06;40;Story easy performance mother.;2025/02/18;Open;422;Heidi Lynch;IT;william38@example.net;Huge direction she color practice change cold build couple bar election.;2025/01/06
1370;27;2025/01/12;57;At white great anyone.;2025/02/04;Pending;129;Jacob Miller MD;Field Support;robert49@example.com;Together goal here bar before offer training house risk soldier ready.;2025/01/02
1205;82;2025/01/28;2;Nor a result data decide often reflect.;2025/02/21;Pending;1187;John Hernandez;Field Support;richard51@example.net;Effect activity to degree easy relate reduce small policy.;2025/02/11
1724;98;2025/01/05;23;Kid outside might offer.;2025/01/25;Open;224;Wendy White;Field Support;crystalhanna@example.com;Left pattern common right professor expert article support open run.;2025/01/29
352;48;2025/01/29;3;Ask beautiful couple run camera direction out world.;2025/01/17;Closed;1435;Suzanne Carson;IT;kjensen@example.org;He perform both seat finally on risk.;2025/01/07
686;40;2025/02/06;66;Officer none fact degree property.;2025/02/02;Closed;1475;Victoria Morrison;Field Support;kvalenzuela@example.com;Camera Mrs color trial along kid even recent agreement rich hold teacher part.;2025/01/22
214;96;2025/01/02;21;Account already nation on material big.;2025/01/27;Closed;588;Amy Watson;Customer Service;richard33@example.com;Least section course perhaps character capital college arm.;2025/02/05
813;12;2025/01/18;38;Scientist yet try blood to.;2025/01/11;Pending;325;Robert Bennett Jr.;IT;jrobles@example.net;Law fire contain myself statement side color lead card dark.;2025/02/11
1508;43;2025/02/19;22;Exactly rock list vote.;2025/01/17;Pending;1236;Alyssa Schultz;Field Support;weberdaniel@example.com;Win sell end fight hear term sit travel where.;2025/01/16
1222;32;2025/02/22;45;Money long big teach others operation.;2025/01/26;Closed;935;Mr. Richard Reese;Field Support;bdiaz@example.net;Word themselves fly across interest ten model coach return each.;2025/02/10
1397;98;2025/02/08;36;Boy hair season per.;2025/01/28;Open;801;Wendy White;Field Support;crystalhanna@example.com;More arm go reality follow ready improve modern subject manager around break own.;2025/02/06
1986;55;2025/01/27;68;Fear value country and.;2025/02/03;Open;218;Paul Boyd;Field Support;kathleenwelch@example.net;Positive yeah image various mother account and song enter.;2025/01/17
1805;66;2025/01/26;14;Back your back piece.;2025/02/07;Pending;1711;Sarah Bell;Field Support;williambrown@example.net;Report itself staff fight television camera system and travel recognize send.;2025/02/02
522;75;2025/02/04;69;Pattern down pressure position.;2025/01/30;Open;1933;Valerie Macias;Field Support;uramirez@example.com;Business concern practice keep case it their affect data.;2025/02/22
1168;81;2025/02/12;38;Later above statement.;2025/02/19;Pending;745;William Torres;Field Support;tammy54@example.org;Fear soon know husband listen number how fly party information truth.;2025/01/30
1836;73;2025/02/21;12;Wish usually nor including staff.;2025/02/03;Open;185;Allison Mason;Customer Service;phogan@example.com;Guess building free concern behavior there attorney avoid tree doctor gas few bed.;2025/01/03
1272;56;2025/01/10;19;Her laugh dinner forward common.;2025/01/16;Pending;365;Chelsea Norton;Field Support;dawnjones@example.com;Sell day case throw wear office reduce purpose.;2025/02/06
1912;41;2025/01/08;47;Drug lose again affect responsibility big.;2025/01/15;Open;216;Shane White;IT;guy51@example.org;Talk product new general party thing security because else girl guess.;2025/02/19
1366;20;2025/01/08;19;Test type night particular.;2025/02/13;Closed;998;Lisa Juarez;Customer Service;tiffany13@example.org;Happy eat heart whole visit company avoid Republican nation eye individual left.;2025/02/21
